ringName,URL,dob,pob,gender,notes
"[""Helfyre""]",/wrestlers/helfyre-10194.html,unknown,"Unknown, Unknown",male,
"[""Helios""]",/wrestlers/helios-3323.html,Oct 11th 1988,"St. Louis, Missouri",male,
"[""Hell""]",/wrestlers/hell-7588.html,unknown,Unknown,male,
"[""Hell Monkey""]",/wrestlers/hell-monkey-10323.html,unknown,Unknown,male,
"[""Hell Rider""]",/wrestlers/hell-rider-5498.html,Apr 25th 1970,"Unknown, New York",male,
"[""Hell's Frightful Creature""]",/wrestlers/hell39s-frightful-creature-7187.html,unknown,"Unknown, Unknown",male,
"[""Hellbilly Bo Jones""]",/wrestlers/hellbilly-bo-jones-10733.html,unknown,Unknown,male,
"[""Hellblazer""]",/wrestlers/hellblazer-10463.html,unknown,Unknown,male,
"[""Hellcat""]",/wrestlers/hellcat-2958.html,unknown,"Unknown, Unknown",male,
"[""Hellen Vale""]",/wrestlers/hellen-vale-12853.html,unknown,,female,
"[""Hellfire""]",/wrestlers/hellfire-3254.html,Jun 18th 1975,"Robbinsdale, Minnesota",male,
"[""Hello Kitty""]",/wrestlers/hello-kitty-6197.html,unknown,Unknown,male,
"[""Hellraiser Blood""]",/wrestlers/hellraiser-blood-2382.html,unknown,Unknown,male,
"[""Hellraiser Gutz""]",/wrestlers/hellraiser-gutz-3254.html,Jun 18th 1975,"Robbinsdale, Minnesota",male,
"[""Hellraiser Gutz""]",/wrestlers/hellraiser-gutz-2427.html,unknown,Unknown,male,
"[""Hellraiser Hark""]",/wrestlers/hellraiser-hark-2700.html,unknown,Unknown,male,
"[""Hellspawn""]",/wrestlers/hellspawn-11843.html,unknown,"Antofagasta City, Antofagasta",male,
"[""Hellstorm""]",/wrestlers/hellstorm-6323.html,unknown,Unknown,male,
"[""Hellvis""]",/wrestlers/hellvis-2418.html,Feb 18th 1976,"Toledo, Ohio",male,
"[""Helmet""]",/wrestlers/helmet-11676.html,unknown,Unknown,male,
"[""Helmut Hessler""]",/wrestlers/helmut-hessler-3546.html,unknown,"Unknown, Unknown",male,
"[""Helter Skelter""]",/wrestlers/helter-skelter-6346.html,unknown,"Philadelphia, Pennsylvania",male,
"[""Helter Skelter #1""]",/wrestlers/helter-skelter-1-11037.html,unknown,Unknown,male,
"[""Helter Skelter #2""]",/wrestlers/helter-skelter-2-11038.html,unknown,Unknown,male,
"[""Henare""]",/wrestlers/henare-12930.html,unknown,"Unknown, Unknown",male,
"[""Henchman""]",/wrestlers/henchman-9130.html,Jan 9th 1962,"The Bronx, New York",male,
"[""Henchman of Monster""]",/wrestlers/henchman-of-monster-6241.html,Oct 17th 1985,"Kaizuka, Osaka",male,
"[""Hendrix""]",/wrestlers/hendrix-7711.html,unknown,"Unknown, Florida",male,
"[""Henri Deglane""]",/wrestlers/henri-deglane-9775.html,Jun 22nd 1902,"Limoges, Limousin",male,Deceased
"[""Henri DeGlane""]",/wrestlers/henri-deglane-7090.html,Aug 25th 1930,"Montreal, Quebec",male,Deceased
"[""Henry Calhoun""]",/wrestlers/henry-calhoun-7774.html,unknown,Unknown,male,
"[""Henry III Sugawara""]",/wrestlers/henry-iii-sugawara-8799.html,Nov 3rd 1983,"Akita, Akita",male,
"[""Henry Knuckles""]",/wrestlers/henry-knuckles-4487.html,unknown,Unknown,male,
"[""Henry Maxwell""]",/wrestlers/henry-maxwell-7322.html,May 27th 1986,"Chicago, Illinois",male,
"[""Henry O. Godwinn""]",/wrestlers/henry-o-godwinn-187.html,Mar 16th 1964,"Unknown, West Virginia",male,
"[""Hentai""]",/wrestlers/hentai-2767.html,Nov 29th 1977,"Munhall, Pennsylvania",male,
"[""Herb from Burger King""]",/wrestlers/herb-from-burger-king-11099.html,unknown,"Beaver Dam, Wisconsin",male,
"[""Herb Larson""]",/wrestlers/herb-larson-13073.html,Jun 13th 1927,"Hamilton, Ontario",male,Deceased
"[""Herb Welch""]",/wrestlers/herb-welch-13058.html,Feb 1st 1908,"Pawhuska, Oklahoma",male,Deceased
"[""Herbert Gonzalez""]",/wrestlers/herbert-gonzalez-2265.html,unknown,Unknown,male,
"[""Herbie Starr""]",/wrestlers/herbie-starr-4972.html,unknown,Unknown,male,
"[""Hercules""]",/wrestlers/hercules-57.html,May 7th 1957,"Tampa, Florida",male,Deceased
"[""Hercules Ayala""]",/wrestlers/hercules-ayala-4813.html,Jul 13th 1950,"Unknown, Unknown",male,
"[""Hercules Cortez""]",/wrestlers/hercules-cortez-4813.html,Jul 13th 1950,"Unknown, Unknown",male,
"[""Hercules Hernandez""]",/wrestlers/hercules-hernandez-57.html,May 7th 1957,"Tampa, Florida",male,Deceased
"[""Hercules Oosenga""]",/wrestlers/hercules-oosenga-6083.html,Jan 2nd 1984,"Toyonaka-shi, Osaka",male,
"[""Hercules Senga""]",/wrestlers/hercules-senga-6083.html,Jan 2nd 1984,"Toyonaka-shi, Osaka",male,
"[""Heretic""]",/wrestlers/heretic-4129.html,unknown,"New York, New York",male,
"[""Hermano Tatios""]",/wrestlers/hermano-tatios-13325.html,unknown,,male,
"[""Hermie Sadler""]",/wrestlers/hermie-sadler-789.html,Apr 23rd 1969,"Emporia, Virginia",male,
"[""Hermit Crab""]",/wrestlers/hermit-crab-12140.html,unknown,,male,
"[""Hernandez""]",/wrestlers/hernandez-902.html,Feb 11th 1973,"Houston, Texas",male,
"[""Hero Intern""]",/wrestlers/hero-intern-9653.html,unknown,Unknown,male,
"[""Hero Intern '08""]",/wrestlers/hero-intern-3908-10799.html,unknown,Unknown,male,
"[""Genki Horiguchi""]",/wrestlers/genki-horiguchi-1905.html,Sep 14th 1978,"Kumamoto, Kumamoto",male,
"[""Geno Da God""]",/wrestlers/geno-da-god-12686.html,unknown,,male,
"[""Gentaro""]",/wrestlers/gentaro-4863.html,Oct 28th 1974,"Unknown, Unknown",male,
"[""GENTARO""]",/wrestlers/gentaro-4863.html,Oct 28th 1974,"Unknown, Unknown",male,
"[""Gentleman James""]",/wrestlers/gentleman-james-3681.html,unknown,Unknown,male,
"[""Gentleman Jervis""]",/wrestlers/gentleman-jervis-10418.html,unknown,"Philadelphia, Pennsylvania",male,
"[""Gentleman Johnnie Walker""]",/wrestlers/gentleman-johnnie-walker-1955.html,unknown,Unknown,male,
"[""Geoff Bravo""]",/wrestlers/geoff-bravo-12517.html,unknown,"Manchester, England",male,
"[""Geoffrey Bravo""]",/wrestlers/geoffrey-bravo-12517.html,unknown,"Manchester, England",male,
"[""Geoffrey Waylon Beck""]",/wrestlers/geoffrey-waylon-beck-8832.html,unknown,"Peoria, Illinois",male,
"[""George Anderson""]",/wrestlers/george-anderson-3146.html,unknown,Unknown,male,
"[""George Barnes""]",/wrestlers/george-barnes-6980.html,unknown,"Melbourne, Victoria",male,
"[""George C. Snott""]",/wrestlers/george-c-snott-10368.html,unknown,"Unknown, California",male,
"[""George Cannon""]",/wrestlers/george-cannon-4996.html,Mar 28th 1932,"Montreal, Quebec",male,Deceased
"[""George Drake""]",/wrestlers/george-drake-4935.html,unknown,Unknown,male,
"[""George Dynamite""]",/wrestlers/george-dynamite-6010.html,unknown,"Unknown, Unknown",male,
"[""George Evans""]",/wrestlers/george-evans-3770.html,unknown,Unknown,male,
"[""George Fetty""]",/wrestlers/george-fetty-1566.html,Nov 14th 1985,"Wheeling, West Virginia",male,
"[""George Fouts""]",/wrestlers/george-fouts-4412.html,unknown,Unknown,male,
"[""George Frankenstein""]",/wrestlers/george-frankenstein-776.html,Jan 25th 1976,"Rockford, Illinois",female,
"[""George Gatton""]",/wrestlers/george-gatton-11150.html,unknown,Unknown,male,
"[""George Hackenschmidt""]",/wrestlers/george-hackenschmidt-997.html,Aug 1st 1983,"Tartu, Tartu Country",male,Deceased
"[""George Hines""]",/wrestlers/george-hines-1136.html,unknown,"Columbus, Ohio",male,
"[""George Hixon""]",/wrestlers/george-hixon-9231.html,unknown,"Calgary, Alberta",male,
"[""George Jamison""]",/wrestlers/george-jamison-11821.html,unknown,Unknown,male,
"[""George King""]",/wrestlers/george-king-2818.html,unknown,"Unknown, Ontario",male,
"[""George Love""]",/wrestlers/george-love-5496.html,unknown,Unknown,male,
"[""George Mendison""]",/wrestlers/george-mendison-3146.html,unknown,Unknown,male,
"[""George Murdoch""]",/wrestlers/george-murdoch-6631.html,Feb 21st 1980,"Pasadena, California",male,
"[""George Petraski""]",/wrestlers/george-petraski-1125.html,unknown,"Unknown, Unknown",male,
"[""George Petroski""]",/wrestlers/george-petroski-1125.html,unknown,"Unknown, Unknown",male,
"[""George Petrovsky""]",/wrestlers/george-petrovsky-1125.html,unknown,"Unknown, Unknown",male,
"[""George Rodriguez""]",/wrestlers/george-rodriguez-7174.html,unknown,Unknown,male,
"[""George Scott""]",/wrestlers/george-scott-4917.html,Aug 28th 1929,"Dalmeny, Scotland",male,
"[""George Silva""]",/wrestlers/george-silva-6010.html,unknown,"Unknown, Unknown",male,
"[""George Skaaland""]",/wrestlers/george-skaaland-5194.html,unknown,Unknown,male,
"[""George Smith""]",/wrestlers/george-smith-1395.html,unknown,Unknown,male,
"[""George South""]",/wrestlers/george-south-1213.html,Sep 7th 1962,"Zionville, South Carolina",male,
"[""George South, Jr.""]",/wrestlers/george-south-jr-2834.html,unknown,"Concord, North Carolina",male,
"[""George Steele""]",/wrestlers/george-steele-35.html,Apr 16th 1937,"Madison Heights, Michigan",male,Deceased
"[""George Stefinidious""]",/wrestlers/george-stefinidious-13003.html,unknown,,male,
"[""George Takano""]",/wrestlers/george-takano-4709.html,Jun 22nd 1958,"Yamaguchi, Yamaguchi",male,
"[""George Terrell""]",/wrestlers/george-terrell-8806.html,unknown,Unknown,male,
"[""George Terzis""]",/wrestlers/george-terzis-6010.html,unknown,"Unknown, Unknown",male,
"[""George Thomas""]",/wrestlers/george-thomas-9878.html,Oct 30th 1914,Unknown,male,Deceased
"[""George W. Baus""]",/wrestlers/george-w-baus-4386.html,unknown,Unknown,male,
"[""George Weingroff""]",/wrestlers/george-weingroff-4059.html,unknown,"Nashville, Tennessee",male,
"[""George Wells""]",/wrestlers/george-wells-36.html,unknown,"Oakland, California",male,
"[""Georgie Boy""]",/wrestlers/georgie-boy-15188.html,unknown,,male,
"[""Georgie Love""]",/wrestlers/georgie-love-5496.html,unknown,Unknown,male,
"[""Gerald""]",/wrestlers/gerald-184.html,Oct 22nd 1961,"Apopka, Florida",male,
"[""Gerald Brisco""]",/wrestlers/gerald-brisco-311.html,Sep 19th 1946,"Oklahoma City, Oklahoma",male,
"[""Gerald Christie""]",/wrestlers/gerald-christie-4904.html,unknown,Unknown,male,
"[""Gerald James""]",/wrestlers/gerald-james-4676.html,Dec 23rd 1985,"St. Louis, Missouri",male,
"[""Gerard Gordeau""]",/wrestlers/gerard-gordeau-3975.html,Mar 30th 1959,"Den Haag, South Holland",male,
"[""German Kid""]",/wrestlers/german-kid-4621.html,unknown,Unknown,male,
"[""Gerome Phillips""]",/wrestlers/gerome-phillips-9143.html,unknown,"Daytona Beach, Florida",male,
"[""Geronimo""]",/wrestlers/geronimo-6883.html,unknown,Unknown,male,
"[""Gerry Morrow""]",/wrestlers/gerry-morrow-1104.html,Sep 10th 1949,"Martinique, French West Indies",male,
"[""Gerry Romano""]",/wrestlers/gerry-romano-7386.html,Jan 2nd 1940,"Unknown, Unknown",male,Deceased
"[""Gestapo""]",/wrestlers/gestapo-1089.html,unknown,"Portland, Oregon",male,
"[""Geto Mongol""]",/wrestlers/geto-mongol-4964.html,Jul 11th 1931,Unknown,male,Deceased
"[""Geza Kalman Jr.""]",/wrestlers/geza-kalman-jr-2026.html,unknown,Unknown,male,
"[""Gha-cha-ping""]",/wrestlers/gha-cha-ping-5395.html,Aug 20th 1987,"Wien, Wien",male,
"[""Ghanda Rhea Akbar""]",/wrestlers/ghanda-rhea-akbar-2923.html,unknown,"New York, New York",male,
"[""Ghefar""]",/wrestlers/ghefar-12367.html,unknown,,male,
"[""Ghetto Boy Andy""]",/wrestlers/ghetto-boy-andy-5392.html,Sep 22nd 1983,"Nuremberg, Bayern",male,
"[""Ghillie""]",/wrestlers/ghillie-9455.html,unknown,Unknown,male,
"[""Ghillie Man""]",/wrestlers/ghillie-man-9455.html,unknown,Unknown,male,
"[""Ghost""]",/wrestlers/ghost-14657.html,unknown,,male,
"[""Ghost Shadow""]",/wrestlers/ghost-shadow-1776.html,unknown,Unknown,male,
"[""Ghost Walker""]",/wrestlers/ghost-walker-3079.html,Feb 3rd 1979,"Prescott, Arizona",male,
"[""Ghostdancer""]",/wrestlers/ghostdancer-1681.html,Jul 7th 1970,"Monument Valley, Arizona",male,
"[""Ghostwalker""]",/wrestlers/ghostwalker-3079.html,Feb 3rd 1979,"Prescott, Arizona",male,
"[""Gia Adams""]",/wrestlers/gia-adams-15129.html,unknown,,female,
"[""Giant Baba""]",/wrestlers/giant-baba-969.html,Jan 23rd 1938,"Sanjo, Niigata",male,Deceased
"[""Giant Bernard""]",/wrestlers/giant-bernard-292.html,Nov 14th 1972,"Peabody, Massachusetts",male,
"[""Giant C""]",/wrestlers/giant-c-6866.html,unknown,Unknown,male,
"[""Giant Gonzalez""]",/wrestlers/giant-gonzalez-157.html,Jan 31st 1966,"Formosa, Formosa",male,Deceased
"[""Giant Haystacks""]",/wrestlers/giant-haystacks-670.html,Oct 10th 1946,"London, England",male,Deceased
"[""Giant Jet""]",/wrestlers/giant-jet-5678.html,May 21st 1982,"Neyagawa, Osaka",male,
"[""Giant Kimala""]",/wrestlers/giant-kimala-144.html,May 18th 1950,"Senatobia, Mississippi",male,
"[""Giant Kimala""]",/wrestlers/giant-kimala-1187.html,Feb 19th 1964,"Macon, Georgia",male,
"[""Giant Leather""]",/wrestlers/giant-leather-11618.html,unknown,Unknown,male,
"[""Giant Machine""]",/wrestlers/giant-machine-15.html,May 19th 1946,"Coulommiers, Seine-et-Mame",male,Deceased
"[""Giant Machine (NJPW)""]",/wrestlers/giant-machine-njpw-4735.html,Sep 29th 1983,"Tokyo, Tokyo",male,
"[""Giant Nitron""]",/wrestlers/giant-nitron-625.html,Dec 8th 1966,"Saskatoon, Saskatchewan",male,
"[""Giant Ron Reis""]",/wrestlers/giant-ron-reis-665.html,Apr 26th 1970,"San Jose, California",male,
"[""Giant Roussimoff""]",/wrestlers/giant-roussimoff-15.html,May 19th 1946,"Coulommiers, Seine-et-Mame",male,Deceased
"[""Giant Shirota""]",/wrestlers/giant-shirota-5804.html,unknown,Unknown,male,
"[""Giant Silva""]",/wrestlers/giant-silva-272.html,Jul 21st 1963,"Sao Paulo, Sao Paulo",male,
"[""Giant Singh""]",/wrestlers/giant-singh-444.html,Aug 27th 1972,"Dhirana, Himachal Pradesh",male,
"[""Giant Vabo""]",/wrestlers/giant-vabo-4009.html,Dec 26th 1979,"Unknown, Unknown",male,
"[""Giant Warrior""]",/wrestlers/giant-warrior-5203.html,unknown,"Amarillo, Texas",male,
"[""Giante""]",/wrestlers/giante-14770.html,unknown,,male,
"[""Gibson Grey""]",/wrestlers/gibson-grey-11238.html,unknown,Unknown,male,
"[""Gideon""]",/wrestlers/gideon-4605.html,unknown,Unknown,male,
"[""Gideon Grey""]",/wrestlers/gideon-grey-12589.html,unknown,"Unknown, England",male,
"[""Gideon Malice""]",/wrestlers/gideon-malice-7780.html,May 6th 1971,"Davison, Michigan",male,
"[""Giff Horn""]",/wrestlers/giff-horn-2692.html,unknown,"San Antonio, Texas",male,
"[""Jay Stryker""]",/wrestlers/jay-stryker-8485.html,unknown,Unknown,male,
"[""Jay Sulli""]",/wrestlers/jay-sulli-5456.html,unknown,Unknown,male,
"[""Jay Syrious""]",/wrestlers/jay-syrious-13839.html,Feb 24th 1988,"Round Rock, Texas",male,
"[""Jay Violence""]",/wrestlers/jay-violence-10916.html,unknown,Unknown,male,
"[""Jay West""]",/wrestlers/jay-west-9203.html,Jul 27th 1986,"Champaign, Illinois",male,
"[""Jay White""]",/wrestlers/jay-white-11320.html,unknown,"Unknown, Unknown",male,
"[""Jay XT""]",/wrestlers/jay-xt-12791.html,unknown,,male,
"[""Jay York""]",/wrestlers/jay-york-4310.html,unknown,Unknown,male,
"[""Jay Youngblood""]",/wrestlers/jay-youngblood-3608.html,Jun 21st 1955,"Amarillo, Texas",male,Deceased
"[""Jayce King""]",/wrestlers/jayce-king-8086.html,unknown,Unknown,male,
"[""Jayce McAllister""]",/wrestlers/jayce-mcallister-9380.html,unknown,Unknown,male,
"[""Jayce Thorn""]",/wrestlers/jayce-thorn-13782.html,unknown,,male,
"[""Jayde""]",/wrestlers/jayde-14087.html,unknown,"Unknown, England",female,
"[""Jayden Adams""]",/wrestlers/jayden-adams-11820.html,unknown,Unknown,male,
"[""Jayden Draigo""]",/wrestlers/jayden-draigo-6334.html,unknown,"San Antonio, Texas",male,
"[""Jayden Jeter""]",/wrestlers/jayden-jeter-380.html,Dec 14th 1981,"San Diego, California",male,
"[""Jaye Skye""]",/wrestlers/jaye-skye-14316.html,unknown,,male,
"[""Jaykus""]",/wrestlers/jaykus-1750.html,Dec 23rd 1983,"San Antonio, Texas",male,
"[""Jaykus Plisken""]",/wrestlers/jaykus-plisken-1750.html,Dec 23rd 1983,"San Antonio, Texas",male,
"[""Jaylee""]",/wrestlers/jaylee-13625.html,unknown,,female,
"[""Jayme Hachey""]",/wrestlers/jayme-hachey-9246.html,unknown,"Greensboro, North Carolina",female,
"[""Jayme Jameson""]",/wrestlers/jayme-jameson-9246.html,unknown,"Greensboro, North Carolina",female,
"[""Jaymin Oliveris""]",/wrestlers/jaymin-oliveris-3438.html,unknown,"Buffalo, New York",male,
"[""Jaysin Static""]",/wrestlers/jaysin-static-3075.html,unknown,"Brooklyn, New York",male,
"[""Jaysin Strife""]",/wrestlers/jaysin-strife-4339.html,Aug 13th 1985,"Council Bluffs, Iowa",male,
"[""Jayson Cash""]",/wrestlers/jayson-cash-3836.html,unknown,Unknown,male,
"[""Jayson Cypress""]",/wrestlers/jayson-cypress-7722.html,unknown,"Unknown, Ontario",male,
"[""Jayson Falcone""]",/wrestlers/jayson-falcone-11669.html,unknown,"Brooklyn, New York",male,
"[""Jayson Jaymes""]",/wrestlers/jayson-jaymes-6882.html,unknown,"Pittsburgh, Pennsylvania",male,
"[""Jayson Lyte""]",/wrestlers/jayson-lyte-6253.html,unknown,"Terre Haute, Indiana",male,
"[""Jayson Maples""]",/wrestlers/jayson-maples-1429.html,unknown,"Marion, Indiana",male,
"[""Jayson Quick""]",/wrestlers/jayson-quick-4146.html,unknown,"LaGrange, Indiana",male,
"[""Jayson Reign""]",/wrestlers/jayson-reign-2479.html,unknown,Unknown,male,
"[""Jayson Vorheese""]",/wrestlers/jayson-vorheese-11816.html,unknown,Unknown,male,
"[""Jazz""]",/wrestlers/jazz-344.html,Aug 27th 1973,"New Orleans, Louisiana",female,
"[""Jazz""]",/wrestlers/jazz-4244.html,unknown,Unknown,male,
"[""Jazzy Bi""]",/wrestlers/jazzy-bi-6192.html,Jun 4th 1982,"Berlin, Berlin",female,
"[""Jazzy Gabert""]",/wrestlers/jazzy-gabert-6192.html,Jun 4th 1982,"Berlin, Berlin",female,
"[""Jazzy Lahoria""]",/wrestlers/jazzy-lahoria-9352.html,unknown,"Unknown, Unknown",male,
"[""JB Cole""]",/wrestlers/jb-cole-14655.html,unknown,,male,
"[""JD Bishop""]",/wrestlers/jd-bishop-10121.html,unknown,"Sacramento, California",male,
"[""JD Love""]",/wrestlers/jd-love-10314.html,unknown,"Unknown, Florida",male,
"[""JD Taylor""]",/wrestlers/jd-taylor-10258.html,Nov 6th 1983,"Greeley, Colorado",male,
"[""JDT""]",/wrestlers/jdt-10258.html,Nov 6th 1983,"Greeley, Colorado",male,
"[""JDX""]",/wrestlers/jdx-14551.html,unknown,,male,
"[""Jean Antone""]",/wrestlers/jean-antone-4292.html,unknown,Unknown,female,
"[""Jean DuBois""]",/wrestlers/jean-dubois-5014.html,Jun 9th 1932,"Toronto, Ontario",male,Deceased
"[""Jean Ferre""]",/wrestlers/jean-ferre-15.html,May 19th 1946,"Coulommiers, Seine-et-Mame",male,Deceased
"[""Jean Frais""]",/wrestlers/jean-frais-3670.html,unknown,"Terrebonne, Quebec",male,
"[""Jean Frederic Clement""]",/wrestlers/jean-frederic-clement-3670.html,unknown,"Terrebonne, Quebec",male,
"[""Jean Kirkland""]",/wrestlers/jean-kirkland-4032.html,unknown,Unknown,female,Deceased
"[""Jean-Paul""]",/wrestlers/jean-paul-3047.html,unknown,"Niagara Falls, Ontario",male,
"[""Jean-Paul Levesque""]",/wrestlers/jean-paul-levesque-193.html,Jul 27th 1969,"Nashua, New Hampshire",male,
"[""Jean-Pierre Goulet""]",/wrestlers/jean-pierre-goulet-13659.html,unknown,"Unknown, Unknown",male,
"[""Jean-Pierre Lafitte""]",/wrestlers/jean-pierre-lafitte-165.html,Dec 30th 1967,"Saint-Catherine, Quebec",male,
"[""Jeanne Killjoy""]",/wrestlers/jeanne-killjoy-10150.html,Mar 29th 1991,"Blackwood, New Jersey",female,
"[""Jebediah""]",/wrestlers/jebediah-7590.html,unknown,"Millersborough, Ohio",male,
"[""Jebediah Blackhawk""]",/wrestlers/jebediah-blackhawk-7590.html,unknown,"Millersborough, Ohio",male,
"[""Jebediah Yoder""]",/wrestlers/jebediah-yoder-7590.html,unknown,"Millersborough, Ohio",male,
"[""Jeckles""]",/wrestlers/jeckles-9928.html,unknown,"Oakland, California",male,
"[""Jeckles The Jester""]",/wrestlers/jeckles-the-jester-9928.html,unknown,"Oakland, California",male,
"[""Jeep Swenson""]",/wrestlers/jeep-swenson-671.html,Jan 5th 1957,"San Antonio, Texas",male,Deceased
"[""Jeet Rama""]",/wrestlers/jeet-rama-12424.html,Jan 12th 1981,"Unknown, Unknown",male,
"[""Jef McLovin""]",/wrestlers/jef-mclovin-9874.html,Dec 19th 1990,"Wichita Falls, Texas",male,
"[""Jeff Anderson""]",/wrestlers/jeff-anderson-2153.html,unknown,Unknown,male,
"[""Jeff Armstrong""]",/wrestlers/jeff-armstrong-3097.html,unknown,Unknown,male,
"[""Jeff Boom""]",/wrestlers/jeff-boom-11218.html,Dec 17th 1986,"Boston, Massachusetts",male,
"[""Jeff Bradley""]",/wrestlers/jeff-bradley-1715.html,unknown,"San Antonio, Texas",male,
"[""Jeff Brettler""]",/wrestlers/jeff-brettler-3199.html,unknown,Unknown,male,
"[""Jeff Brooks""]",/wrestlers/jeff-brooks-4498.html,Feb 8th 1986,"Livonia, Michigan",male,
"[""Jeff Cannonball""]",/wrestlers/jeff-cannonball-11281.html,unknown,Unknown,male,
"[""Jeff Carney""]",/wrestlers/jeff-carney-5137.html,unknown,Unknown,male,
"[""Jeff Castro""]",/wrestlers/jeff-castro-14214.html,unknown,,male,
"[""Jeff Cobb""]",/wrestlers/jeff-cobb-9665.html,Jul 11th 1982,"Honolulu, Hawaii",male,
"[""Jeff Collette""]",/wrestlers/jeff-collette-1158.html,unknown,Unknown,male,
"[""Jeff Connelly""]",/wrestlers/jeff-connelly-11988.html,unknown,Unknown,male,
"[""Jeff Curtis""]",/wrestlers/jeff-curtis-7416.html,unknown,Unknown,male,
